time_slot,weekday,order_gap,demand,supply,temperature,pm25,region_id,poi_ids
33,1,2,3,1,5.0,109.66666666666667,18,126907
33,6,2,2,0,7.333333333333333,139.66666666666666,18,126907
34,3,1,3,2,4.5,111.5,18,126907
34,4,5,5,0,3.0,142.0,18,126907
35,1,1,2,1,5.0,108.33333333333333,18,126907
35,2,1,2,1,3.6666666666666665,86.66666666666667,18,126907
35,4,4,6,2,3.0,142.0,18,126907
36,0,3,8,5,7.333333333333333,105.66666666666667,18,126907
36,3,5,7,2,4.5,111.5,18,126907
36,4,1,2,1,3.0,142.0,18,126907
36,6,1,3,2,7.0,135.33333333333334,18,126907
37,3,3,4,1,4.5,111.5,18,126907
37,6,4,12,8,7.0,135.33333333333334,18,126907
38,1,1,8,7,5.0,105.0,18,126907
38,2,6,10,4,3.0,92.8,18,126907
38,3,11,15,4,4.5,111.5,18,126907
38,5,1,2,1,4.0,141.66666666666666,18,126907
39,3,5,15,10,4.5,111.5,18,126907
40,0,6,26,20,7.4,124.2,18,126907
40,2,9,28,19,3.6666666666666665,81.0,18,126907
40,3,3,16,13,4.5,111.0,18,126907
41,0,2,25,23,7.0,124.2,18,126907
41,5,1,8,7,4.0,138.0,18,126907
42,0,3,23,20,8.0,135.0,18,126907
42,5,2,22,20,4.333333333333333,138.0,18,126907
43,0,6,47,41,8.0,135.0,18,126907
43,1,1,29,28,4.666666666666667,94.66666666666667,18,126907
43,5,1,17,16,4.333333333333333,138.0,18,126907
44,5,1,18,17,4.333333333333333,138.0,18,126907
44,6,3,18,15,7.2,138.8,18,126907
47,3,2,56,54,3.4,96.4,18,126907
48,3,11,69,58,4.0,108.0,18,126907
49,3,9,50,41,3.8,96.4,18,126907
49,6,2,25,23,7.2,136.2,18,126907
50,0,3,42,39,8.75,139.5,18,126907
56,0,1,22,21,10.333333333333334,157.33333333333334,18,126907
58,5,6,31,25,5.4,140.2,18,126907
60,5,3,35,32,5.6,140.2,18,126907
65,6,4,20,16,9.6,138.6,18,126907
84,2,3,15,12,6.25,78.0,18,126907
87,1,2,18,16,5.8,60.4,18,126907
93,3,4,27,23,8.0,120.5,18,126907
95,3,2,18,16,8.0,121.5,18,126907
101,3,2,31,29,8.5,121.5,18,126907
109,2,2,30,28,6.0,88.0,18,126907
109,5,2,21,19,10.6,114.4,18,126907
110,5,2,24,22,10.4,114.4,18,126907
111,4,5,46,41,7.2,120.4,18,126907
112,3,2,31,29,7.5,125.5,18,126907
113,1,4,32,28,5.5,64.0,18,126907
113,6,2,27,25,10.5,136.75,18,126907
114,0,2,21,19,9.666666666666666,170.33333333333334,18,126907
115,3,2,34,32,7.666666666666667,124.33333333333333,18,126907
119,0,4,32,28,8.0,183.0,18,126907
125,3,4,23,19,5.5,117.5,18,126907
126,1,3,14,11,5.5,67.0,18,126907
127,2,1,23,22,5.0,98.0,18,126907
128,1,1,16,15,5.5,67.0,18,126907
128,2,1,22,21,5.0,98.0,18,126907
131,2,2,15,13,5.0,99.5,18,126907
131,5,2,25,23,9.4,146.2,18,126907
133,0,3,13,10,12.0,194.0,18,126907
134,0,4,22,18,9.0,197.0,18,126907
134,1,1,9,8,5.0,74.5,18,126907
135,1,4,12,8,5.25,76.5,18,126907
136,2,4,15,11,5.0,99.5,18,126907
138,5,2,16,14,8.0,145.66666666666666,18,126907
140,2,1,7,6,5.0,99.5,18,126907
140,4,4,15,11,5.666666666666667,129.0,18,126907
140,5,3,15,12,8.166666666666666,145.66666666666666,18,126907
140,6,3,5,2,8.6,141.0,18,126907
142,0,8,17,9,7.5,183.5,18,126907
142,2,7,16,9,5.5,101.5,18,126907
142,6,4,11,7,8.2,134.2,18,126907
143,0,4,12,8,7.5,182.5,18,126907
143,6,4,7,3,8.0,137.5,18,126907
18,2,1,1,0,3.8333333333333335,84.0,18,126907
21,2,1,1,0,3.6666666666666665,84.0,18,126907
21,6,2,2,0,7.333333333333333,145.66666666666666,18,126907
17,1,1,1,0,5.666666666666667,127.33333333333333,18,126907
21,3,1,1,0,4.5,103.5,18,126907
24,2,1,1,0,3.6666666666666665,84.0,18,126907
0,3,2,6,4,5.5,102.5,40,41500
0,4,1,10,9,4.333333333333333,171.33333333333334,40,41500
0,5,1,3,2,5.6,129.6,40,41500
0,6,1,10,9,8.0,147.0,40,41500
1,2,2,4,2,4.0,83.0,40,41500
1,4,1,11,10,4.5,168.5,40,41500
1,6,1,1,0,8.0,147.0,40,41500
2,4,3,14,11,4.0,171.33333333333334,40,41500
2,6,1,2,1,8.0,147.0,40,41500
4,2,3,5,2,4.0,85.0,40,41500
4,6,1,2,1,8.0,146.66666666666666,40,41500
5,4,1,3,2,4.333333333333333,171.66666666666666,40,41500
5,6,1,5,4,7.666666666666667,146.66666666666666,40,41500
6,0,1,3,2,8.0,125.66666666666667,40,41500
6,4,1,2,1,4.333333333333333,171.66666666666666,40,41500
6,5,2,2,0,5.166666666666667,133.33333333333334,40,41500
11,2,6,7,1,3.6666666666666665,88.0,40,41500
11,5,1,2,1,4.666666666666667,142.33333333333334,40,41500
12,4,1,3,2,4.0,183.0,40,41500
14,4,2,4,2,4.0,183.0,40,41500
15,4,2,3,1,4.0,183.0,40,41500
16,6,1,1,0,7.333333333333333,145.66666666666666,40,41500
17,6,1,2,1,7.333333333333333,145.66666666666666,40,41500
27,3,1,1,0,4.5,108.5,40,41500
30,4,1,1,0,3.3333333333333335,150.66666666666666,40,41500
33,4,1,1,0,3.0,150.66666666666666,40,41500
34,6,1,1,0,7.166666666666667,138.0,40,41500
35,6,1,2,1,7.0,135.33333333333334,40,41500
37,0,2,3,1,7.333333333333333,105.66666666666667,40,41500
37,4,1,2,1,3.0,142.0,40,41500
38,0,1,4,3,7.333333333333333,105.66666666666667,40,41500
38,4,1,1,0,3.0,142.0,40,41500
39,1,3,9,6,4.833333333333333,105.0,40,41500
39,4,1,4,3,3.1666666666666665,142.0,40,41500
41,3,2,17,15,4.5,111.0,40,41500
41,6,3,4,1,7.0,133.0,40,41500
42,6,3,6,3,7.0,133.0,40,41500
43,3,1,14,13,3.4,98.6,40,41500
44,3,2,22,20,4.0,111.0,40,41500
44,4,3,14,11,3.3333333333333335,135.66666666666666,40,41500
45,0,5,23,18,8.0,132.0,40,41500
45,3,3,24,21,3.4,98.6,40,41500
45,4,4,8,4,3.2,132.0,40,41500
45,5,4,13,9,4.333333333333333,138.0,40,41500
45,6,7,17,10,7.2,138.8,40,41500
46,0,10,32,22,9.666666666666666,152.66666666666666,40,41500
46,2,3,24,21,4.2,73.2,40,41500
46,4,3,23,20,3.0,128.0,40,41500
46,5,2,7,5,4.166666666666667,134.33333333333334,40,41500
47,0,11,42,31,8.0,139.5,40,41500
47,2,7,19,12,4.2,73.2,40,41500
47,4,8,26,18,3.2,133.2,40,41500
47,6,7,18,11,7.2,136.2,40,41500
48,0,10,24,14,8.0,139.5,40,41500
48,1,9,40,31,7.0,54.5,40,41500
48,2,22,42,20,4.333333333333333,72.33333333333333,40,41500
48,5,2,20,18,4.333333333333333,134.33333333333334,40,41500
49,0,8,21,13,11.5,208.0,40,41500
49,2,16,46,30,5.0,68.0,40,41500
49,4,13,32,19,3.0,128.0,40,41500
49,5,6,19,13,4.6,138.2,40,41500
50,2,20,37,17,4.2,73.2,40,41500
50,4,21,47,26,3.25,128.0,40,41500
50,5,7,29,22,4.6,138.2,40,41500
50,6,2,24,22,7.2,136.2,40,41500
51,0,27,54,27,10.333333333333334,152.66666666666666,40,41500
51,1,17,53,36,5.8,73.8,40,41500
51,3,15,53,38,4.5,108.0,40,41500
51,4,19,44,25,3.6,132.6,40,41500
51,5,7,27,20,4.6,138.2,40,41500
51,6,5,22,17,7.5,132.0,40,41500
52,0,16,43,27,8.75,156.25,40,41500
52,3,19,55,36,4.5,105.0,40,41500
52,4,9,21,12,3.5,135.5,40,41500
52,5,8,26,18,4.8,135.0,40,41500
52,6,5,26,21,7.4,136.6,40,41500
53,1,13,36,23,5.4,63.6,40,41500
53,2,17,49,32,5.0,69.0,40,41500
53,4,11,34,23,3.5,135.5,40,41500
53,5,3,26,23,4.666666666666667,131.0,40,41500
54,0,15,41,26,10.333333333333334,157.33333333333334,40,41500
54,2,13,36,23,4.4,71.6,40,41500
54,3,9,35,26,4.5,105.0,40,41500
54,4,6,27,21,3.8,138.2,40,41500
55,1,7,28,21,5.6,63.6,40,41500
55,4,8,29,21,3.5,135.5,40,41500
55,5,2,23,21,5.0,135.0,40,41500
55,6,6,26,20,8.0,136.6,40,41500
56,1,4,20,16,6.5,39.5,40,41500
56,3,4,23,19,4.2,93.8,40,41500
56,5,2,17,15,4.833333333333333,131.0,40,41500
56,6,8,20,12,8.4,136.6,40,41500
57,0,13,24,11,8.4,135.8,40,41500
57,1,4,17,13,5.6,63.6,40,41500
57,3,8,22,14,5.0,105.0,40,41500
57,4,19,32,13,3.75,135.5,40,41500
57,5,4,28,24,5.4,135.0,40,41500
58,0,8,33,25,10.333333333333334,155.0,40,41500
58,1,5,19,14,6.5,37.5,40,41500
58,2,6,24,18,5.0,69.0,40,41500
58,3,7,19,12,4.2,95.8,40,41500
59,0,8,17,9,8.75,184.0,40,41500
59,2,6,16,10,5.0,69.0,40,41500
59,3,11,19,8,5.25,107.5,40,41500
59,4,11,26,15,4.25,142.0,40,41500
59,6,4,24,20,8.6,137.0,40,41500
60,1,7,23,16,5.8,62.0,40,41500
60,2,7,25,18,5.0,69.0,40,41500
60,3,4,17,13,5.5,107.5,40,41500
60,4,11,22,11,4.75,142.0,40,41500
60,6,8,22,14,10.0,152.5,40,41500
61,1,8,21,13,6.5,37.5,40,41500
61,3,11,28,17,6.0,107.5,40,41500
61,6,4,25,21,9.2,137.0,40,41500
62,1,7,19,12,5.8,62.0,40,41500
62,4,6,23,17,5.0,142.0,40,41500
62,6,11,26,15,9.2,137.0,40,41500
63,0,9,18,9,10.333333333333334,155.0,40,41500
63,1,10,17,7,6.5,37.5,40,41500
63,2,11,20,9,5.0,69.0,40,41500
63,3,2,13,11,6.5,107.5,40,41500
63,4,7,17,10,5.0,142.0,40,41500
63,5,6,26,20,7.0,136.33333333333334,40,41500
63,6,7,18,11,10.25,152.5,40,41500
64,0,7,20,13,10.333333333333334,157.0,40,41500
64,2,5,13,8,5.0,72.0,40,41500
64,3,6,19,13,6.5,110.0,40,41500
64,4,3,8,5,5.6,149.0,40,41500
64,5,7,22,15,7.5,144.66666666666666,40,41500
65,0,11,24,13,9.0,166.5,40,41500
65,1,4,16,12,6.5,36.5,40,41500
65,2,4,14,10,5.0,72.0,40,41500
65,3,3,11,8,6.5,110.0,40,41500
65,4,9,14,5,5.6,149.0,40,41500
65,5,8,27,19,7.666666666666667,144.66666666666666,40,41500
66,1,4,7,3,5.8,61.2,40,41500
66,2,11,23,12,5.666666666666667,67.66666666666667,40,41500
66,3,1,10,9,6.5,110.0,40,41500
66,4,14,20,6,5.5,151.0,40,41500
66,5,3,9,6,8.0,144.66666666666666,40,41500
66,6,6,21,15,9.6,138.6,40,41500
67,2,9,23,14,5.5,72.0,40,41500
67,4,7,15,8,6.2,149.0,40,41500
67,5,6,14,8,8.6,148.0,40,41500
67,6,10,24,14,9.8,138.6,40,41500
68,0,5,16,11,10.333333333333334,155.33333333333334,40,41500
68,1,6,18,12,6.0,36.5,40,41500
68,2,8,18,10,5.5,72.0,40,41500
68,4,3,18,15,6.0,151.0,40,41500
68,5,2,14,12,8.666666666666666,144.66666666666666,40,41500
68,6,9,25,16,10.0,138.6,40,41500
69,0,10,22,12,8.666666666666666,153.66666666666666,40,41500
69,1,4,14,10,5.6,61.2,40,41500
69,2,6,14,8,5.75,72.0,40,41500
69,4,8,18,10,6.6,149.0,40,41500
69,5,7,29,22,9.166666666666666,144.66666666666666,40,41500
69,6,1,14,13,10.0,138.6,40,41500
70,0,6,14,8,9.75,180.25,40,41500
70,2,13,25,12,6.0,76.0,40,41500
70,3,13,23,10,7.25,114.5,40,41500
70,4,3,10,7,6.5,153.5,40,41500
70,5,4,18,14,9.333333333333334,151.33333333333334,40,41500
70,6,4,20,16,10.4,144.4,40,41500
71,0,4,18,14,9.75,177.5,40,41500
71,1,13,23,10,5.6,61.0,40,41500
71,3,10,18,8,7.0,114.5,40,41500
71,6,6,29,23,11.25,140.0,40,41500
72,1,4,17,13,5.6,61.0,40,41500
72,2,11,31,20,5.0,76.0,40,41500
72,3,7,22,15,7.75,114.5,40,41500
72,4,4,20,16,7.4,160.6,40,41500
72,5,2,12,10,10.666666666666666,158.33333333333334,40,41500
73,1,9,23,14,5.6,61.0,40,41500
73,2,13,29,16,5.0,76.0,40,41500
73,4,9,19,10,7.666666666666667,157.33333333333334,40,41500
73,5,7,22,15,10.666666666666666,158.33333333333334,40,41500
73,6,5,22,17,10.6,148.8,40,41500
74,0,3,13,10,9.0,177.5,40,41500
74,2,10,24,14,5.0,76.0,40,41500
74,3,15,36,21,8.0,114.5,40,41500
74,5,6,19,13,10.666666666666666,158.33333333333334,40,41500
75,0,6,16,10,9.25,177.5,40,41500
75,1,6,14,8,5.6,62.6,40,41500
75,2,9,32,23,5.5,76.0,40,41500
75,3,2,13,11,7.5,117.0,40,41500
75,4,6,23,17,7.8,161.0,40,41500
76,1,10,23,13,5.6,60.0,40,41500
76,2,11,24,13,5.5,78.0,40,41500
76,3,3,17,14,7.333333333333333,120.66666666666667,40,41500
76,4,10,27,17,8.0,152.0,40,41500
76,5,12,31,19,11.4,158.2,40,41500
76,6,15,31,16,10.0,137.33333333333334,40,41500
77,0,8,23,15,9.0,179.25,40,41500
77,1,24,36,12,6.0,44.0,40,41500
77,2,7,18,11,5.5,78.0,40,41500
77,3,6,22,16,7.333333333333333,120.66666666666667,40,41500
77,4,6,20,14,8.0,152.0,40,41500
77,5,10,25,15,11.333333333333334,158.0,40,41500
78,0,5,20,15,9.0,179.25,40,41500
78,2,16,33,17,5.5,78.0,40,41500
78,3,11,21,10,7.75,117.0,40,41500
78,4,5,23,18,8.75,172.0,40,41500
78,5,14,31,17,11.8,158.2,40,41500
78,6,5,20,15,10.0,137.33333333333334,40,41500
79,0,7,23,16,8.75,179.25,40,41500
79,1,10,27,17,5.8,60.0,40,41500
79,2,2,21,19,5.5,78.0,40,41500
79,5,12,34,22,11.333333333333334,158.0,40,41500
79,6,9,37,28,10.8,154.2,40,41500
80,0,5,20,15,8.0,96.33333333333333,40,41500
80,1,13,24,11,5.8,60.0,40,41500
80,2,5,16,11,5.5,78.0,40,41500
80,3,8,23,15,7.5,117.0,40,41500
80,5,11,37,26,11.333333333333334,158.0,40,41500
80,6,11,32,21,10.0,137.33333333333334,40,41500
81,0,2,12,10,8.75,179.25,40,41500
81,1,6,26,20,5.8,60.0,40,41500
81,3,2,16,14,8.0,117.0,40,41500
81,4,14,28,14,8.833333333333334,152.0,40,41500
81,5,15,31,16,11.333333333333334,158.0,40,41500
81,6,9,29,20,10.333333333333334,137.33333333333334,40,41500
82,3,4,14,10,8.0,119.0,40,41500
82,4,4,22,18,9.0,138.33333333333334,40,41500
82,6,9,29,20,10.333333333333334,136.33333333333334,40,41500
83,0,4,16,12,9.0,131.5,40,41500
83,1,3,18,15,5.8,60.4,40,41500
83,3,10,24,14,8.0,119.0,40,41500
83,4,3,18,15,9.0,138.33333333333334,40,41500
83,5,9,23,14,11.666666666666666,144.66666666666666,40,41500
83,6,3,28,25,10.333333333333334,136.33333333333334,40,41500
84,0,11,29,18,9.0,187.0,40,41500
84,1,3,13,10,5.8,60.4,40,41500
84,3,12,23,11,8.0,119.0,40,41500
84,4,9,25,16,9.166666666666666,138.33333333333334,40,41500
84,5,6,21,15,12.0,144.66666666666666,40,41500
84,6,3,21,18,10.333333333333334,136.33333333333334,40,41500
85,0,10,25,15,9.0,187.0,40,41500
85,1,7,22,15,5.8,60.4,40,41500
85,4,4,23,19,9.333333333333334,138.33333333333334,40,41500
85,6,7,27,20,10.5,136.33333333333334,40,41500
86,1,5,19,14,6.0,47.0,40,41500
86,3,6,26,20,8.0,119.0,40,41500
86,4,7,27,20,9.5,138.33333333333334,40,41500
86,6,12,40,28,10.666666666666666,136.33333333333334,40,41500
87,2,5,16,11,6.5,78.0,40,41500
87,3,3,18,15,8.25,119.0,40,41500
87,4,15,33,18,9.4,146.6,40,41500
87,6,16,46,30,10.666666666666666,131.33333333333334,40,41500
88,0,5,16,11,9.5,196.75,40,41500
88,2,4,23,19,6.5,79.5,40,41500
88,3,6,18,12,8.0,120.5,40,41500
88,4,4,19,15,9.4,136.4,40,41500
88,6,10,27,17,11.6,135.2,40,41500
89,0,10,23,13,9.0,196.75,40,41500
89,2,2,16,14,6.5,79.5,40,41500
89,3,5,28,23,8.0,120.5,40,41500
89,6,13,34,21,10.666666666666666,121.0,40,41500
90,1,3,16,13,5.8,61.4,40,41500
90,2,3,20,17,7.0,76.0,40,41500
90,3,4,18,14,8.0,120.5,40,41500
90,4,4,26,22,9.4,136.4,40,41500
90,5,4,18,14,12.0,127.0,40,41500
90,6,4,20,16,10.666666666666666,121.0,40,41500
91,0,6,21,15,10.0,170.33333333333334,40,41500
91,1,2,17,15,5.8,61.4,40,41500
91,2,1,11,10,6.5,79.5,40,41500
91,3,4,20,16,8.0,120.33333333333333,40,41500
91,6,5,43,38,10.666666666666666,121.0,40,41500
92,0,11,25,14,8.75,196.75,40,41500
92,2,6,20,14,6.5,79.5,40,41500
92,3,5,20,15,8.0,120.5,40,41500
92,5,12,54,42,12.6,126.8,40,41500
92,6,5,34,29,12.75,123.25,40,41500
93,0,1,22,21,9.0,196.75,40,41500
93,1,1,22,21,5.8,61.4,40,41500
93,4,2,23,21,9.4,136.4,40,41500
93,5,2,18,16,12.333333333333334,127.0,40,41500
93,6,2,33,31,10.666666666666666,121.0,40,41500
94,0,2,22,20,8.75,198.0,40,41500
94,2,2,28,26,6.5,81.0,40,41500
94,5,6,34,28,12.5,122.0,40,41500
94,6,3,40,37,11.6,135.2,40,41500
95,0,3,23,20,10.0,176.33333333333334,40,41500
95,5,4,37,33,12.8,122.0,40,41500
96,0,2,10,8,9.25,198.0,40,41500
96,3,1,19,18,8.0,121.5,40,41500
96,6,4,34,30,10.666666666666666,120.66666666666667,40,41500
97,3,1,17,16,8.0,121.5,40,41500
98,0,1,20,19,9.0,198.0,40,41500
98,1,1,22,21,5.6,62.0,40,41500
98,5,1,46,45,12.6,122.0,40,41500
99,0,1,12,11,8.75,201.0,40,41500
99,3,1,27,26,8.0,121.5,40,41500
99,4,3,24,21,9.0,141.0,40,41500
100,0,1,10,9,12.0,237.0,40,41500
100,6,3,33,30,11.2,136.0,40,41500
101,4,1,24,23,8.25,116.25,40,41500
101,5,1,35,34,12.2,117.0,40,41500
101,6,1,34,33,11.2,136.0,40,41500
102,3,3,27,24,8.5,121.5,40,41500
102,4,3,23,20,8.25,116.25,40,41500
102,6,2,41,39,11.2,136.0,40,41500
103,4,6,25,19,8.6,123.8,40,41500
103,6,3,34,31,9.25,136.5,40,41500
104,4,11,34,23,8.2,123.8,40,41500
105,0,1,19,18,8.5,199.25,40,41500
105,4,6,35,29,8.2,124.2,40,41500
106,3,4,19,15,7.5,127.0,40,41500
106,5,1,31,30,10.8,114.4,40,41500
107,2,2,20,18,6.0,88.0,40,41500
107,4,1,16,15,7.6,120.8,40,41500
107,6,15,42,27,10.4,139.8,40,41500
108,0,2,23,21,8.5,198.75,40,41500
108,1,3,26,23,5.0,67.4,40,41500
108,2,2,19,17,6.666666666666667,86.33333333333333,40,41500
108,3,1,24,23,7.5,127.0,40,41500
108,6,4,42,38,10.2,139.8,40,41500
109,0,3,18,15,8.25,198.75,40,41500
109,3,1,22,21,7.5,127.0,40,41500
109,4,3,24,21,7.6,120.8,40,41500
109,6,1,28,27,11.0,130.5,40,41500
110,0,1,15,14,8.5,198.75,40,41500
110,1,1,17,16,4.25,73.75,40,41500
110,2,3,25,22,6.0,88.0,40,41500
110,3,1,19,18,8.0,124.0,40,41500
111,0,3,18,15,8.5,198.75,40,41500
111,1,2,26,24,4.666666666666667,68.0,40,41500
111,2,1,20,19,6.0,89.5,40,41500
111,5,2,21,19,10.4,114.4,40,41500
112,4,1,18,17,7.0,121.4,40,41500
112,5,2,28,26,10.166666666666666,115.0,40,41500
113,0,3,26,23,10.0,170.33333333333334,40,41500
113,2,2,22,20,6.0,90.0,40,41500
113,4,1,22,21,7.0,121.4,40,41500
114,2,3,23,20,6.0,90.0,40,41500
114,3,3,15,12,6.0,104.25,40,41500
114,4,1,29,28,7.0,121.4,40,41500
115,0,1,18,17,8.25,185.75,40,41500
115,4,3,32,29,7.0,121.4,40,41500
115,5,2,21,19,10.5,118.5,40,41500
115,6,2,28,26,10.5,136.75,40,41500
116,0,2,21,19,9.666666666666666,170.33333333333334,40,41500
116,3,1,17,16,6.0,104.25,40,41500
116,4,1,20,19,7.0,121.4,40,41500
116,5,1,16,15,10.0,116.4,40,41500
116,6,3,30,27,10.5,136.75,40,41500
117,0,4,28,24,8.0,184.75,40,41500
117,3,1,21,20,6.4,109.2,40,41500
117,4,1,27,26,7.0,132.0,40,41500
117,5,1,36,35,10.0,116.4,40,41500
118,0,3,24,21,8.0,183.0,40,41500
118,1,3,16,13,5.5,66.0,40,41500
118,2,2,17,15,6.666666666666667,92.33333333333333,40,41500
118,4,2,26,24,7.0,119.6,40,41500
118,5,4,27,23,11.333333333333334,121.0,40,41500
118,6,9,39,30,12.333333333333334,166.66666666666666,40,41500
119,1,1,11,10,5.0,72.4,40,41500
119,2,2,19,17,6.0,94.5,40,41500
119,3,1,16,15,5.75,105.25,40,41500
119,4,5,31,26,6.6,119.6,40,41500
119,5,2,21,19,9.6,129.2,40,41500
119,6,3,26,23,11.666666666666666,150.0,40,41500
120,3,3,21,18,5.8,110.0,40,41500
120,5,6,30,24,11.333333333333334,121.0,40,41500
120,6,12,33,21,12.333333333333334,164.0,40,41500
121,1,1,23,22,5.5,66.0,40,41500
121,2,8,38,30,6.666666666666667,92.33333333333333,40,41500
121,5,1,26,25,10.0,129.2,40,41500
121,6,9,27,18,11.333333333333334,150.0,40,41500
122,0,1,17,16,8.0,183.0,40,41500
122,1,2,23,21,5.0,72.4,40,41500
122,2,2,21,19,6.666666666666667,92.33333333333333,40,41500
122,3,3,34,31,5.5,105.25,40,41500
122,4,3,28,25,6.0,114.25,40,41500
123,1,3,22,19,5.5,66.0,40,41500
123,2,4,26,22,6.0,94.5,40,41500
123,3,2,16,14,5.5,114.75,40,41500
123,4,3,35,32,5.0,113.0,40,41500
123,5,8,31,23,10.0,131.5,40,41500
123,6,3,20,17,10.25,149.5,40,41500
124,0,1,8,7,8.0,185.5,40,41500
124,4,2,31,29,6.0,122.4,40,41500
124,6,3,20,17,11.333333333333334,159.33333333333334,40,41500
125,1,6,19,13,5.5,67.0,40,41500
125,2,3,21,18,5.5,98.0,40,41500
125,4,3,22,19,6.5,119.0,40,41500
125,5,3,22,19,9.4,140.2,40,41500
125,6,4,31,27,11.333333333333334,159.33333333333334,40,41500
126,0,3,16,13,8.0,185.5,40,41500
126,2,5,28,23,5.25,98.0,40,41500
126,3,4,24,20,5.5,117.5,40,41500
126,4,4,30,26,6.0,119.2,40,41500
126,5,4,20,16,10.0,145.5,40,41500
127,0,6,23,17,12.0,211.0,40,41500
127,1,1,23,22,5.5,67.0,40,41500
127,3,4,17,13,5.5,117.5,40,41500
127,5,4,31,27,9.2,140.2,40,41500
128,0,4,19,15,9.666666666666666,168.0,40,41500
128,3,4,9,5,5.5,117.5,40,41500
128,5,8,33,25,10.0,136.33333333333334,40,41500
129,0,1,15,14,8.0,175.0,40,41500
129,1,2,22,20,5.5,68.5,40,41500
129,2,4,21,17,5.0,98.0,40,41500
129,3,2,15,13,5.8,125.4,40,41500
130,0,1,16,15,12.0,194.0,40,41500
130,1,1,13,12,4.8,76.0,40,41500
130,5,3,30,27,9.4,146.2,40,41500
130,6,2,32,30,10.25,156.25,40,41500
131,0,6,17,11,9.0,197.0,40,41500
131,1,3,24,21,5.5,69.0,40,41500
131,3,1,16,15,5.5,124.5,40,41500
132,0,10,33,23,9.0,197.0,40,41500
132,2,3,22,19,5.0,99.5,40,41500
132,3,10,42,32,5.0,117.33333333333333,40,41500
132,6,1,20,19,9.75,155.0,40,41500
133,1,3,21,18,5.5,69.0,40,41500
133,2,7,29,22,5.0,99.5,40,41500
133,3,1,22,21,5.8,130.2,40,41500
133,4,6,33,27,5.8,122.6,40,41500
133,6,3,20,17,10.333333333333334,160.66666666666666,40,41500
134,3,3,19,16,4.6,110.2,40,41500
134,4,2,23,21,5.8,122.6,40,41500
134,5,3,23,20,9.5,154.5,40,41500
134,6,1,13,12,9.75,155.0,40,41500
135,0,1,12,11,12.0,176.0,40,41500
135,4,1,18,17,6.25,123.25,40,41500
135,6,5,17,12,9.0,144.5,40,41500
136,1,6,15,9,4.6,80.8,40,41500
137,1,1,11,10,5.0,77.5,40,41500
137,2,1,8,7,5.0,99.5,40,41500
138,1,4,12,8,5.0,77.5,40,41500
138,2,1,8,7,5.0,99.5,40,41500
138,6,2,9,7,8.4,141.0,40,41500
139,0,2,8,6,7.5,189.5,40,41500
140,3,1,3,2,4.333333333333333,128.0,40,41500
141,1,1,9,8,4.0,83.66666666666667,40,41500
141,4,1,9,8,5.666666666666667,129.0,40,41500
141,5,2,4,2,8.2,153.2,40,41500
141,6,4,9,5,8.5,141.5,40,41500
142,1,3,5,2,4.0,83.0,40,41500
142,5,5,9,4,8.0,147.0,40,41500
143,1,1,5,4,4.6,79.2,40,41500
143,2,3,6,3,5.5,102.5,40,41500
143,5,6,12,6,8.0,147.0,40,41500
10,0,3,5,2,8.0,121.0,40,41500
11,0,1,1,0,8.0,121.0,40,41500
12,3,2,3,1,5.0,102.5,40,41500
36,2,3,3,0,3.6666666666666665,85.0,40,41500
37,1,3,4,1,5.0,105.0,40,41500
38,6,2,3,1,7.0,135.33333333333334,40,41500
39,5,2,5,3,4.0,141.66666666666666,40,41500
41,1,4,17,13,5.6,84.0,40,41500
42,3,5,17,12,3.6,98.6,40,41500
44,0,15,38,23,8.0,135.0,40,41500
44,1,1,16,15,5.6,84.0,40,41500
45,2,1,26,25,4.2,76.0,40,41500
46,1,2,27,25,5.6,73.8,40,41500
46,3,5,29,24,4.0,108.0,40,41500
46,6,3,9,6,7.2,137.4,40,41500
47,1,3,32,29,5.6,73.8,40,41500
48,4,3,24,21,3.2,132.6,40,41500
50,1,14,29,15,7.0,54.5,40,41500
50,3,17,46,29,4.5,108.0,40,41500
51,2,13,50,37,5.0,68.0,40,41500
52,1,13,44,31,6.75,39.5,40,41500
52,2,11,33,22,4.2,71.6,40,41500
53,0,14,44,30,10.333333333333334,157.33333333333334,40,41500
53,3,1,39,38,3.8,93.8,40,41500
53,6,3,19,16,7.8,136.6,40,41500
54,1,6,35,29,6.5,39.5,40,41500
54,5,3,13,10,5.0,135.0,40,41500
55,2,8,34,26,5.0,69.0,40,41500
55,3,6,27,21,4.5,105.0,40,41500
57,2,20,33,13,4.4,71.6,40,41500
57,6,4,21,17,7.75,135.75,40,41500
58,4,18,33,15,4.4,142.8,40,41500
58,6,2,20,18,8.4,137.0,40,41500
59,5,10,33,23,5.4,140.2,40,41500
60,0,11,22,11,10.333333333333334,155.0,40,41500
61,0,12,26,14,9.0,184.0,40,41500
61,4,10,14,4,5.4,142.8,40,41500
62,0,4,18,14,12.0,202.0,40,41500
62,2,4,15,11,5.0,69.0,40,41500
62,3,6,18,12,6.25,107.5,40,41500
62,5,4,13,9,6.0,136.33333333333334,40,41500
64,1,6,14,8,5.8,61.2,40,41500
64,6,1,17,16,9.6,141.4,40,41500
66,0,10,22,12,9.0,166.5,40,41500
67,0,10,23,13,9.0,166.5,40,41500
67,3,7,14,7,6.75,110.0,40,41500
